b_fighter,gender,weightclass,b_age,b_stance,b_heightcms,b_reachcms,b_weightlbs,b_record,b_losses,b_draws,b_wins,b_winbydecisionmajority,b_winbydecisionunanimous,b_winsbydecisionmajority,b_winsbydecisionsplit,b_winsbydecisionunanimous,b_winsbyko,b_winsbysubmission,b_winsbytkodoctorstoppage,b_matchwcrank,b_pfprank
Mark De La Rosa,MALE,Bantamweight,25.0,Orthodox,167.64,165.1,135.0,2.0-4.0-0.0,4.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,
Gina Mazany,FEMALE,Women's Bantamweight,31.0,Southpaw,167.64,172.72,135.0,1.0-3.0-0.0,3.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Marvin Vettori,MALE,Middleweight,26.0,Southpaw,182.88,187.96,185.0,4.0-2.0-1.0,2.0,1.0,4.0,0.0,3.0,0.0,,3.0,0.0,1.0,0.0,,
Hannah Cifers,FEMALE,Women's Flyweight,27.0,Orthodox,154.94,157.48,115.0,2.0-3.0-0.0,3.0,0.0,2.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Gustavo Lopez,MALE,Catch Weight,30.0,Orthodox,165.1,170.18,135.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Zarrukh Adashev,MALE,Bantamweight,27.0,Southpaw,165.1,165.1,125.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Max Rohskopf,MALE,Lightweight,25.0,Orthodox,185.42,187.96,155.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Lyman Good,MALE,Welterweight,35.0,Orthodox,182.88,187.96,170.0,3.0-2.0-0.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,,
Bobby Green,MALE,Lightweight,33.0,Orthodox,177.8,180.34,155.0,9.0-7.0-1.0,7.0,1.0,9.0,0.0,2.0,0.0,,3.0,1.0,3.0,0.0,,
Gillian Robertson,FEMALE,Women's Flyweight,25.0,Orthodox,165.1,160.02,125.0,4.0-2.0-0.0,2.0,0.0,4.0,0.0,0.0,0.0,,0.0,1.0,3.0,0.0,,
Alexander Volkov,MALE,Heavyweight,31.0,Orthodox,200.66,203.2,250.0,5.0-1.0-0.0,1.0,0.0,5.0,0.0,2.0,0.0,,2.0,2.0,0.0,0.0,7.0,
Justin Jaynes,MALE,Lightweight,30.0,Orthodox,170.18,170.18,155.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Roosevelt Roberts,MALE,Catch Weight,26.0,Orthodox,187.96,185.42,155.0,4.0-1.0-0.0,1.0,0.0,4.0,0.0,2.0,0.0,,2.0,0.0,2.0,0.0,,
Shane Burgos,MALE,Featherweight,29.0,Orthodox,180.34,190.5,145.0,6.0-1.0-0.0,1.0,0.0,6.0,0.0,2.0,0.0,,2.0,2.0,1.0,0.0,10.0,
Oskar Piechota,MALE,Middleweight,30.0,Southpaw,182.88,193.04,185.0,2.0-3.0-0.0,3.0,0.0,2.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,
Marion Reneau,FEMALE,Women's Bantamweight,43.0,Orthodox,167.64,172.72,135.0,5.0-4.0-1.0,4.0,1.0,5.0,0.0,1.0,0.0,,1.0,2.0,2.0,0.0,10.0,
Lauren Murphy,FEMALE,Women's Flyweight,36.0,Orthodox,165.1,170.18,125.0,4.0-4.0-0.0,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,7.0,
Brianna Van Buren,FEMALE,Women's Strawweight,26.0,Southpaw,152.4,157.48,115.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Kyle Daukaus,MALE,Middleweight,27.0,Southpaw,190.5,193.04,185.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Dan Hooker,MALE,Lightweight,30.0,Switch,182.88,190.5,155.0,10.0-4.0-0.0,4.0,0.0,10.0,0.0,1.0,0.0,,1.0,6.0,2.0,0.0,5.0,
Maurice Greene,MALE,Heavyweight,33.0,Orthodox,200.66,203.2,258.0,3.0-2.0-0.0,2.0,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,
Youssef Zalel,MALE,Featherweight,23.0,Switch,177.8,182.88,145.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Jinh Yu Frey,FEMALE,Women's Strawweight,35.0,Orthodox,157.48,157.48,115.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Khama Worthy,MALE,Lightweight,33.0,Orthodox,180.34,187.96,155.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Miranda Maverick,FEMALE,Women's Flyweight,22.0,Southpaw,160.02,165.1,125.0,0.0-0.0-0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,
Mickey Gall,MALE,Welterweight,28.0,Switch,187.96,187.96,170.0,5.0-2.0-0.0,2.0,0.0,5.0,0.0,1.0,0.0,,1.0,0.0,4.0,0.0,,
Tanner Boser,MALE,Heavyweight,28.0,Orthodox,187.96,190.5,255.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Julian Erosa,MALE,Catch Weight,30.0,Southpaw,185.42,187.96,145.0,1.0-4.0-0.0,4.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Jason Witt,MALE,Welterweight,33.0,Orthodox,177.8,177.8,170.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Max Holloway,MALE,Featherweight,28.0,Orthodox,180.34,175.26,145.0,17.0-5.0-0.0,5.0,0.0,17.0,0.0,5.0,0.0,,5.0,9.0,2.0,0.0,1.0,9.0
Paige VanZant,FEMALE,Women's Flyweight,26.0,Orthodox,162.56,165.1,115.0,5.0-3.0-0.0,3.0,0.0,5.0,0.0,1.0,0.0,,1.0,2.0,2.0,0.0,,
Muslim Salikhov,MALE,Welterweight,36.0,Orthodox,180.34,177.8,170.0,3.0-1.0-0.0,1.0,0.0,3.0,0.0,1.0,0.0,,1.0,2.0,0.0,0.0,,
Rose Namajunas,FEMALE,Women's Strawweight,28.0,Orthodox,165.1,165.1,115.0,6.0-3.0-0.0,3.0,0.0,6.0,0.0,2.0,0.0,,2.0,1.0,3.0,0.0,2.0,6.0
Jorge Masvidal,MALE,Welterweight,36.0,Orthodox,180.34,187.96,170.0,17.0-7.0-0.0,7.0,0.0,17.0,0.0,5.0,0.0,,8.0,7.0,1.0,0.0,3.0,
Vanessa Melo,FEMALE,Women's Bantamweight,32.0,Orthodox,165.1,165.1,135.0,0.0-2.0-0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Roman Bogatov,MALE,Lightweight,29.0,Orthodox,172.72,172.72,155.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Danny Henry,MALE,Featherweight,31.0,Orthodox,182.88,185.42,145.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,
Maxim Grishin,MALE,Heavyweight,36.0,Orthodox,190.5,198.12,265.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Davey Grant,MALE,Bantamweight,34.0,Orthodox,172.72,175.26,135.0,2.0-3.0-0.0,3.0,0.0,2.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Jose Aldo,MALE,Bantamweight,33.0,Orthodox,170.18,177.8,135.0,18.0-5.0-0.0,5.0,0.0,18.0,0.0,6.0,0.0,,7.0,11.0,0.0,0.0,6.0,
Zhalgas Zhumagulov,MALE,Flyweight,31.0,Switch,162.56,162.56,125.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Jiri Prochazka,MALE,Light Heavyweight,27.0,Orthodox,193.04,193.04,205.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Mounir Lazzez,MALE,Welterweight,32.0,Orthodox,185.42,185.42,170.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Dan Ige,MALE,Featherweight,28.0,Orthodox,170.18,180.34,145.0,6.0-1.0-0.0,1.0,0.0,6.0,0.0,2.0,0.0,,2.0,1.0,1.0,0.0,10.0,
Liana Jojua,FEMALE,Women's Flyweight,25.0,Orthodox,162.56,157.48,125.0,0.0-1.0-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Aaron Phillips,MALE,Bantamweight,30.0,Southpaw,175.26,177.8,135.0,0.0-2.0-0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Chris Fishgold,MALE,Featherweight,28.0,Orthodox,172.72,172.72,145.0,1.0-2.0-0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,
Cody Stamann,MALE,Featherweight,30.0,Orthodox,167.64,162.56,145.0,5.0-1.0-1.0,1.0,1.0,5.0,0.0,3.0,0.0,,3.0,0.0,0.0,0.0,,
Khamzat Chimaev,MALE,Middleweight,26.0,Orthodox,187.96,187.96,185.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Andreas Michailidis,MALE,Light Heavyweight,31.0,Orthodox,182.88,182.88,185.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Taila Santos,FEMALE,Women's Flyweight,27.0,Orthodox,165.1,172.72,125.0,0.0-1.0-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Lerone Murphy,MALE,Featherweight,28.0,Orthodox,175.26,185.42,145.0,0.0-0.0-1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Ryan Benoit,MALE,Flyweight,30.0,Orthodox,165.1,172.72,125.0,3.0-4.0-0.0,4.0,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,
Askar Askarov,MALE,Flyweight,27.0,Orthodox,167.64,170.18,125.0,1.0-0.0-1.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Luana Carolina,FEMALE,Women's Flyweight,27.0,Orthodox,167.64,175.26,125.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Montel Jackson,MALE,Bantamweight,28.0,Southpaw,177.8,190.5,135.0,3.0-1.0-0.0,1.0,0.0,3.0,0.0,2.0,0.0,,2.0,0.0,1.0,0.0,,
Serghei Spivac,MALE,Heavyweight,25.0,Orthodox,190.5,198.12,260.0,1.0-2.0-0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,
Arman Tsarukyan,MALE,Lightweight,23.0,Orthodox,170.18,182.88,155.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Joseph Benavidez,MALE,Flyweight,35.0,Southpaw,162.56,165.1,125.0,21.0-6.0-0.0,6.0,0.0,21.0,0.0,8.0,0.0,,10.0,6.0,4.0,0.0,2.0,
Nad Narimani,MALE,Catch Weight,33.0,Orthodox,172.72,177.8,145.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,,
Kelvin Gastelum,MALE,Middleweight,28.0,Southpaw,175.26,180.34,185.0,10.0-5.0-0.0,5.0,0.0,10.0,0.0,2.0,0.0,,2.0,3.0,2.0,0.0,7.0,
Joel Alvarez,MALE,Lightweight,26.0,Orthodox,190.5,195.58,155.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Amir Albazi,MALE,Flyweight,26.0,Orthodox,165.1,172.72,125.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Rafael Fiziev,MALE,Lightweight,27.0,Switch,172.72,180.34,155.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Khadis Ibragimov,MALE,Light Heavyweight,25.0,Orthodox,190.5,198.12,205.0,0.0-2.0-0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Peter Sobotta,MALE,Welterweight,33.0,Southpaw,182.88,190.5,170.0,4.0-5.0-0.0,5.0,0.0,4.0,0.0,2.0,0.0,,2.0,1.0,1.0,0.0,,
Pannie Kianzad,FEMALE,Women's Bantamweight,28.0,Orthodox,170.18,167.64,135.0,1.0-2.0-0.0,2.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Marina Rodriguez,FEMALE,Women's Strawweight,33.0,Orthodox,167.64,165.1,115.0,2.0-0.0-2.0,0.0,2.0,2.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,9.0,
Alexander Gustafsson,MALE,Heavyweight,33.0,Orthodox,195.58,200.66,205.0,10.0-6.0-0.0,6.0,0.0,10.0,0.0,3.0,0.0,,3.0,5.0,2.0,0.0,7.0,
Jai Herbert,MALE,Lightweight,32.0,Orthodox,185.42,185.42,155.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Rhys McKee,MALE,Welterweight,30.0,Orthodox,185.42,185.42,170.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Rogerio Nogueira,MALE,Light Heavyweight,44.0,Southpaw,187.96,190.5,205.0,19.0-8.0-0.0,8.0,0.0,19.0,0.0,1.0,0.0,,4.0,8.0,4.0,0.0,15.0,
Mike Grundy,MALE,Featherweight,33.0,Orthodox,170.18,182.88,145.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
John Castaneda,MALE,Bantamweight,28.0,Switch,170.18,177.8,135.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Jesse Ronson,MALE,Welterweight,34.0,Southpaw,177.8,182.88,155.0,0.0-3.0-0.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Gadzhimurad Antigulov,MALE,Light Heavyweight,33.0,Orthodox,180.34,177.8,205.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,,
Niklas Stolze,MALE,Welterweight,27.0,Switch,182.88,182.88,170.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Darren Till,MALE,Middleweight,27.0,Southpaw,182.88,187.96,185.0,6.0-2.0-1.0,2.0,1.0,6.0,0.0,3.0,0.0,,3.0,2.0,0.0,0.0,5.0,
Raphael Pessoa Nunes,MALE,Heavyweight,31.0,Orthodox,190.5,198.12,262.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Jake Collier,MALE,Heavyweight,31.0,Orthodox,190.5,198.12,205.0,3.0-3.0-0.0,3.0,0.0,3.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,
Edmen Shahbazyan,MALE,Middleweight,22.0,Orthodox,187.96,187.96,185.0,4.0-0.0-0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,9.0,
Jonathan Martinez,MALE,Bantamweight,26.0,Southpaw,172.72,177.8,135.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,,
Vince Cachero,MALE,Featherweight,30.0,Orthodox,167.64,172.72,145.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Jennifer Maia,FEMALE,Women's Flyweight,31.0,Orthodox,162.56,162.56,125.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,6.0,
Nate Maness,MALE,Featherweight,29.0,Orthodox,177.8,182.88,135.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Bobby Green,MALE,Lightweight,33.0,Orthodox,177.8,180.34,155.0,10.0-7.0-1.0,7.0,1.0,10.0,0.0,3.0,0.0,,4.0,1.0,3.0,0.0,,
Randy Brown,MALE,Welterweight,30.0,Orthodox,190.5,198.12,170.0,6.0-3.0-0.0,3.0,0.0,6.0,0.0,2.0,0.0,,2.0,2.0,2.0,0.0,,
Wellington Turman,MALE,Middleweight,24.0,Orthodox,182.88,182.88,185.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Scott Holtzman,MALE,Lightweight,36.0,Orthodox,175.26,175.26,155.0,7.0-3.0-0.0,3.0,0.0,7.0,0.0,4.0,0.0,,4.0,2.0,1.0,0.0,,
Aleksei Oleinik,MALE,Heavyweight,43.0,Orthodox,187.96,203.2,240.0,8.0-4.0-0.0,4.0,0.0,8.0,0.0,0.0,0.0,,0.0,1.0,6.0,0.0,10.0,
Justin Jaynes,MALE,Featherweight,30.0,Orthodox,170.18,172.72,155.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Ali Qaisi,MALE,Bantamweight,29.0,Orthodox,172.72,172.72,135.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Joaquin Buckley,MALE,Middleweight,26.0,Orthodox,177.8,185.42,185.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Darren Stewart,MALE,Middleweight,29.0,Orthodox,182.88,187.96,185.0,4.0-4.0-0.0,4.0,0.0,4.0,0.0,1.0,0.0,,1.0,2.0,0.0,0.0,,
Alexander Munoz,MALE,Lightweight,30.0,Switch,175.26,175.26,155.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Chris Weidman,MALE,Middleweight,36.0,Orthodox,187.96,198.12,205.0,10.0-5.0-0.0,5.0,0.0,10.0,0.0,3.0,0.0,,3.0,4.0,3.0,0.0,,
Laureano Staropoli,MALE,Welterweight,27.0,Orthodox,185.42,180.34,170.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,,
Julija Stoliarenko,FEMALE,Women's Bantamweight,27.0,Orthodox,170.18,167.64,135.0,0.0-1.0-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Peter Barrett,MALE,Featherweight,33.0,Southpaw,177.8,185.42,145.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Livinha Souza,FEMALE,Women's Strawweight,29.0,Orthodox,160.02,160.02,115.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,
Parker Porter,MALE,Heavyweight,30.0,Orthodox,172.0,172.0,260.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Virna Jandiroba,FEMALE,Women's Strawweight,32.0,Orthodox,160.02,162.56,115.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,,
Daniel Pineda,MALE,Featherweight,35.0,Orthodox,170.18,177.8,145.0,3.0-4.0-0.0,4.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,3.0,0.0,,
Vinc Pichel,MALE,Lightweight,37.0,Orthodox,177.8,182.88,155.0,5.0-2.0-0.0,2.0,0.0,5.0,0.0,4.0,0.0,,4.0,1.0,0.0,0.0,,
Merab Dvalishvili,MALE,Bantamweight,29.0,Orthodox,167.64,172.72,135.0,4.0-2.0-0.0,2.0,0.0,4.0,0.0,4.0,0.0,,4.0,0.0,0.0,0.0,15.0,
Jairzinho Rozenstruik,MALE,Heavyweight,32.0,Orthodox,193.04,198.12,242.0,4.0-1.0-0.0,1.0,0.0,4.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,6.0,
Marlon Vera,MALE,Bantamweight,27.0,Switch,172.72,177.8,145.0,9.0-5.0-0.0,5.0,0.0,9.0,0.0,1.0,0.0,,1.0,4.0,4.0,0.0,,
Daniel Cormier,MALE,Heavyweight,41.0,Orthodox,180.34,182.88,235.0,19.0-2.0-0.0,2.0,0.0,19.0,0.0,3.0,0.0,,6.0,8.0,4.0,0.0,1.0,6.0
Danny Chavez,MALE,Featherweight,33.0,Orthodox,172.72,172.72,145.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Mizuki Inoue,FEMALE,Women's Strawweight,26.0,Orthodox,160.02,165.1,125.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Joe Solecki,MALE,Lightweight,26.0,Orthodox,175.26,177.8,155.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Matthew Semelsberger,MALE,Welterweight,27.0,Orthodox,185.42,185.42,170.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Dwight Grant,MALE,Welterweight,35.0,Switch,185.42,193.04,170.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Jordan Wright,MALE,Light Heavyweight,28.0,Orthodox,187.96,195.58,205.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Shana Dobson,FEMALE,Women's Flyweight,31.0,Orthodox,167.64,175.26,125.0,1.0-3.0-0.0,3.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Frankie Edgar,MALE,Bantamweight,38.0,Orthodox,167.64,172.72,135.0,17.0-8.0-1.0,8.0,1.0,17.0,0.0,10.0,0.0,,10.0,5.0,2.0,0.0,8.0,
Trevin Jones,MALE,Catch Weight,30.0,Southpaw,170.18,177.8,140.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Zak Cummings,MALE,Middleweight,36.0,Southpaw,182.88,190.5,185.0,8.0-5.0-0.0,5.0,0.0,8.0,0.0,3.0,0.0,,3.0,1.0,4.0,0.0,,
Austin Springer,MALE,Featherweight,33.0,Orthodox,172.72,180.34,145.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Aleksandar Rakic,MALE,Light Heavyweight,28.0,Orthodox,193.04,198.12,205.0,4.0-1.0-0.0,1.0,0.0,4.0,0.0,2.0,0.0,,2.0,2.0,0.0,0.0,9.0,
Alexa Grasso,FEMALE,Women's Flyweight,27.0,Orthodox,165.1,167.64,115.0,3.0-3.0-0.0,3.0,0.0,3.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,14.0,
Impa Kasanganay,MALE,Middleweight,26.0,Orthodox,180.34,190.5,185.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Hannah Cifers,FEMALE,Women's Strawweight,28.0,Orthodox,154.94,157.48,115.0,2.0-4.0-0.0,4.0,0.0,2.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Emily Whitmire,FEMALE,Women's Strawweight,29.0,Orthodox,165.1,160.02,115.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,
Bill Algeo,MALE,Featherweight,31.0,Switch,182.88,185.42,145.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Neil Magny,MALE,Welterweight,33.0,Orthodox,190.5,203.2,170.0,16.0-6.0-0.0,6.0,0.0,16.0,0.0,9.0,0.0,,9.0,5.0,1.0,0.0,15.0,
Christian Aguilera,MALE,Welterweight,28.0,Switch,175.26,182.88,170.0,1.0-0.0-0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Augusto Sakai,MALE,Heavyweight,29.0,Orthodox,190.5,195.58,265.0,4.0-0.0-0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,9.0,
Bartosz Fabinski,MALE,Middleweight,34.0,Orthodox,182.88,190.5,170.0,3.0-1.0-0.0,1.0,0.0,3.0,0.0,3.0,0.0,,3.0,0.0,0.0,0.0,,
Ray Rodriguez,MALE,Featherweight,32.0,Orthodox,170.18,180.34,135.0,0.0-1.0-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Hunter Azure,MALE,Bantamweight,28.0,Orthodox,172.72,175.26,145.0,1.0-1.0-0.0,1.0,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,,
Zelim Imadaev,MALE,Welterweight,25.0,Orthodox,182.88,193.04,170.0,0.0-2.0-0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Alonzo Menifield,MALE,Light Heavyweight,32.0,Orthodox,182.88,193.04,205.0,2.0-1.0-0.0,1.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,
Montana De La Rosa,FEMALE,Women's Flyweight,25.0,Orthodox,170.18,172.72,125.0,4.0-1.0-0.0,1.0,0.0,4.0,0.0,1.0,0.0,,1.0,0.0,3.0,0.0,,
Roque Martinez,MALE,Heavyweight,34.0,Orthodox,177.8,177.8,250.0,0.0-0.0-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Kyle Nelson,MALE,Featherweight,29.0,Switch,180.34,180.34,155.0,1.0-2.0-0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,
Alan Patrick,MALE,Lightweight,37.0,Southpaw,180.34,187.96,155.0,5.0-2.0-0.0,2.0,0.0,5.0,0.0,4.0,0.0,,4.0,1.0,0.0,0.0,,
Jalin Turner,MALE,Catch Weight,25.0,Southpaw,190.5,195.58,155.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,
Anthony Ivy,MALE,Welterweight,30.0,Orthodox,187.96,187.96,185.0,0.0-1.0-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,
Mike Rodriguez,MALE,Light Heavyweight,31.0,Southpaw,193.04,208.28,205.0,2.0-2.0-0.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,,
Sijara Eubanks,FEMALE,Women's Bantamweight,35.0,Orthodox,162.56,170.18,135.0,3.0-2.0-0.0,2.0,0.0,3.0,0.0,3.0,0.0,,3.0,0.0,0.0,0.0,15.0,
