date,event,referee,r_fighter,b_fighter,finish,totalfighttimesecs,finishround,heightdif,agedif,reachdif,r_odds,b_odds,r_avgkd,b_avgkd,r_avgsigstratt,b_avgsigstratt,r_avgsigstrlanded,b_avgsigstrlanded,r_avgtdatt,b_avgtdatt,r_avgtdlanded,b_avgtdlanded,r_avgsubatt,b_avgsubatt,r_avgctrltime,b_avgctrltime
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Karlos Vemola,Francis Carmont,SUB,399.0,2.0,7.62,-3.0,7.62,190.0,-210.0,0.0,0.5,36.0,52.0,14.5,39.5,3.62,4.0,1.0,2.5,1.0,0.5,67.62,251.0
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Marcelo Guimaraes,Dan Stittgen,S-DEC,900.0,3.0,2.54,-2.0,-5.42,-395.0,350.0,,0.0,,22.0,,8.0,,0.0,,0.0,,0.0,,0.0
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Josh Rosenthal,Mark Munoz,Chris Weidman,KO/TKO,397.0,2.0,5.08,6.0,15.24,130.0,-140.0,0.16,0.0,70.95,99.75,31.89,28.25,7.16,4.38,1.56,2.75,0.33,0.5,288.03,158.75
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Marcos Rosales,Rafael Dos Anjos,Anthony Njokuani,U-DEC,900.0,3.0,12.7,-5.0,12.7,-190.0,175.0,0.62,0.0,39.29,150.38,22.56,76.25,2.59,1.0,1.56,0.75,1.0,0.25,72.85,16.5
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Marcos Rosales,Rafael Natal,Andrew Craig,KO/TKO,592.0,2.0,2.54,3.0,0.0,130.0,-140.0,0.0,0.0,82.38,79.0,30.0,36.0,10.38,2.0,3.25,1.0,0.5,0.0,250.25,236.0
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,Raphael Assuncao,Issei Tamura,KO/TKO,325.0,2.0,0.0,1.0,-7.62,-190.0,175.0,0.0,2.0,60.5,24.0,31.0,15.0,4.0,2.0,1.5,1.0,0.0,0.0,147.5,251.0
2012-07-11,UFC on FUEL TV: Munoz vs Weidman,Jason McCoy,TJ Dillashaw,Vaughan Lee,SUB,153.0,1.0,0.0,-3.0,-2.54,-415.0,370.0,0.0,0.5,67.5,43.0,43.5,21.5,3.5,5.0,1.5,2.0,2.5,2.0,371.0,170.5
2012-07-21,UFC 149: Faber vs Barao,Josh Rosenthal,Anthony Perosh,Ryan Jimmo,KO/TKO,7.0,1.0,-5.08,9.0,-5.08,210.0,-230.0,0.03,,39.06,,19.0,,5.03,,1.33,,0.67,,154.47,
2012-07-21,UFC 149: Faber vs Barao,Mario Yamasaki,Antonio Carvalho,Daniel Pineda,KO/TKO,71.0,1.0,-5.08,7.0,2.54,235.0,-255.0,0.0,0.25,153.0,51.25,37.0,20.33,3.0,1.75,0.0,0.67,0.0,1.0,138.0,110.0
2012-07-21,UFC 149: Faber vs Barao,Mario Yamasaki,Brian Ebersole,James Head,S-DEC,900.0,3.0,2.54,3.0,0.0,-325.0,295.0,0.12,0.5,49.88,49.5,28.25,25.5,6.5,0.0,2.0,0.0,0.25,0.5,454.88,33.0
2012-07-21,UFC 149: Faber vs Barao,Yves Lavigne,Bryan Caraway,Mitch Gagnon,SUB,699.0,3.0,-7.62,0.0,-7.62,-220.0,200.0,0.0,,53.0,,23.0,,3.0,,3.0,,1.0,,185.0,
2012-07-21,UFC 149: Faber vs Barao,Yves Lavigne,Cheick Kongo,Shawn Jordan,U-DEC,900.0,3.0,-10.16,10.0,-17.78,-125.0,115.0,0.13,0.0,50.1,113.0,33.25,64.0,1.2,0.0,1.5,0.0,0.19,0.0,121.96,81.0
2012-07-21,UFC 149: Faber vs Barao,Josh Rosenthal,Chris Clements,Matthew Riddle,,,,,,,,,2.0,0.0,123.0,133.93,,,2.0,3.48,,,,,94.0,235.02
2012-07-21,UFC 149: Faber vs Barao,Yves Lavigne,Court McGee,Nick Ring,U-DEC,900.0,3.0,2.54,-6.0,-2.54,-125.0,115.0,0.0,0.0,161.75,96.75,50.5,42.67,7.12,2.5,2.25,1.67,0.75,0.33,80.88,229.75
2012-07-21,UFC 149: Faber vs Barao,Josh Rosenthal,Hector Lombard,Tim Boetsch,S-DEC,900.0,3.0,7.62,3.0,7.62,-310.0,280.0,,0.51,,76.66,,30.44,,3.95,,1.67,,0.56,,132.29
2012-07-21,UFC 149: Faber vs Barao,Josh Rosenthal,Mitch Clarke,Anton Kuivanen,S-DEC,900.0,3.0,-5.08,-2.0,-2.54,155.0,-165.0,0.0,0.0,131.0,115.0,17.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0
2012-07-21,UFC 149: Faber vs Barao,Mario Yamasaki,Roland Delorme,Francisco Rivera,,,,,,,,,0.5,0.5,47.5,105.5,,,5.0,0.5,,,,,61.0,29.5
2012-07-21,UFC 149: Faber vs Barao,Mario Yamasaki,Urijah Faber,Renan Barao,U-DEC,1500.0,5.0,0.0,8.0,7.62,150.0,-160.0,0.5,0.25,100.5,196.0,45.0,62.33,4.5,2.0,1.33,2.0,0.33,0.33,157.25,197.25
2012-08-04,UFC on FOX: Shogun vs Vera,John McCarthy,Cole Miller,Nam Phan,S-DEC,900.0,3.0,-17.78,-1.0,-10.16,-140.0,130.0,0.31,0.0,109.2,149.12,23.0,82.5,2.89,0.25,0.36,0.25,1.82,0.25,98.26,60.88
2012-08-04,UFC on FOX: Shogun vs Vera,Luis Cobian,Joe Lauzon,Jamie Varner,SUB,764.0,3.0,-5.08,1.0,2.54,-115.0,105.0,0.13,0.5,17.09,47.25,11.0,15.0,0.38,5.0,1.33,4.0,1.67,0.67,19.31,163.0
2012-08-04,UFC on FOX: Shogun vs Vera,Herb Dean,John Moraga,Ulysses Gomez,KO/TKO,226.0,1.0,0.0,-1.0,0.0,110.0,-120.0,,,,,,,,,,,,,,
2012-08-04,UFC on FOX: Shogun vs Vera,Herb Dean,Josh Grispi,Rani Yahya,SUB,195.0,1.0,-12.7,-4.0,-17.78,-200.0,185.0,0.0,0.0,35.5,72.5,13.5,27.5,7.0,8.0,3.0,1.5,1.0,1.0,226.5,232.0
2012-08-04,UFC on FOX: Shogun vs Vera,John McCarthy,Lyoto Machida,Ryan Bader,KO/TKO,392.0,2.0,2.54,5.0,0.0,-275.0,250.0,0.32,0.29,42.73,64.7,34.83,25.78,1.06,5.32,1.0,2.22,0.67,0.22,43.08,280.61
2012-08-04,UFC on FOX: Shogun vs Vera,Luis Cobian,Manvel Gamburyan,Michihiro Omigawa,U-DEC,900.0,3.0,2.54,-5.0,2.54,-190.0,175.0,0.0,0.0,57.44,65.12,14.14,29.33,12.39,4.91,1.14,1.33,0.57,1.33,167.59,231.16
2012-08-04,UFC on FOX: Shogun vs Vera,Herb Dean,Mauricio Rua,Brandon Vera,KO/TKO,1149.0,4.0,5.08,-4.0,0.0,-400.0,355.0,0.34,0.1,117.45,54.14,41.38,28.21,5.31,1.18,1.38,0.5,0.38,0.07,286.88,237.37
2012-08-04,UFC on FOX: Shogun vs Vera,Herb Dean,Mike Swick,DaMarques Johnson,KO/TKO,380.0,2.0,0.0,3.0,-5.08,-220.0,200.0,0.19,0.27,65.33,27.85,20.0,14.5,1.46,0.62,0.58,0.38,0.42,0.38,115.1,86.61
2012-08-04,UFC on FOX: Shogun vs Vera,Luis Cobian,Phil Davis,Wagner Prado,,,,,,,,,0.0,,142.66,,,,8.03,,,,,,261.31,
2012-08-04,UFC on FOX: Shogun vs Vera,John McCarthy,Philip De Fries,Oli Thompson,SUB,556.0,2.0,-10.16,-6.0,-17.78,-210.0,190.0,0.0,0.0,20.5,62.0,10.5,29.0,2.5,1.0,1.5,0.0,0.0,1.0,329.5,5.0
2012-08-11,UFC 150: Henderson vs Edgar II,Herb Dean,Benson Henderson,Frankie Edgar,S-DEC,1500.0,5.0,-7.62,-2.0,-5.08,-185.0,170.0,0.25,0.25,186.5,192.31,62.0,58.42,3.62,11.27,3.25,3.33,1.25,0.33,249.5,108.73
2012-08-11,UFC 150: Henderson vs Edgar II,Tom Johnson,Dennis Bermudez,Tommy Hayden,SUB,283.0,1.0,7.62,-1.0,15.24,-315.0,285.0,0.5,0.0,81.5,21.0,35.0,7.0,5.0,3.0,4.5,2.0,0.5,0.0,420.5,80.0
2012-08-11,UFC 150: Henderson vs Edgar II,Josh Rosenthal,Donald Cerrone,Melvin Guillard,KO/TKO,76.0,1.0,-10.16,0.0,-12.7,-335.0,305.0,0.25,0.2,154.97,64.66,57.5,18.29,1.66,0.53,0.67,0.82,0.33,0.06,26.34,42.79
2012-08-11,UFC 150: Henderson vs Edgar II,Tom Johnson,Dustin Pague,Chico Camus,U-DEC,900.0,3.0,-7.62,-2.0,-20.32,-155.0,145.0,0.0,,49.75,,16.67,,1.75,,0.33,,0.33,,39.25,
2012-08-11,UFC 150: Henderson vs Edgar II,Adam Martinez,Jake Shields,Ed Herman,,,,,,,,,0.0,0.13,159.62,39.69,,,9.88,2.76,,,,,171.75,76.29
2012-08-11,UFC 150: Henderson vs Edgar II,Adam Martinez,Jared Hamman,Michael Kuiper,KO/TKO,436.0,2.0,-7.62,7.0,-5.08,145.0,-155.0,0.06,1.0,79.44,62.0,43.2,30.0,0.88,0.0,0.4,0.0,0.0,0.0,85.81,223.0
2012-08-11,UFC 150: Henderson vs Edgar II,Josh Rosenthal,Justin Lawrence,Max Holloway,KO/TKO,589.0,2.0,7.62,2.0,5.08,150.0,-160.0,1.0,0.5,155.0,149.5,54.0,64.5,3.0,0.0,1.0,0.0,0.0,0.0,53.0,31.5
2012-08-11,UFC 150: Henderson vs Edgar II,Herb Dean,Ken Stone,Erik Perez,KO/TKO,17.0,1.0,0.0,7.0,-7.62,155.0,-165.0,0.0,0.0,73.0,26.0,29.33,18.0,2.0,0.0,0.67,0.0,0.33,1.0,190.75,154.0
2012-08-11,UFC 150: Henderson vs Edgar II,Tim Mills,Nik Lentz,Eiji Mitsuoka,KO/TKO,225.0,1.0,-2.54,-9.0,0.28,-500.0,435.0,0.0,1.0,59.99,66.0,39.44,32.0,5.77,4.0,3.0,1.0,1.78,1.0,83.94,88.0
2012-08-11,UFC 150: Henderson vs Edgar II,Herb Dean,Yushin Okami,Buddy Roberts,KO/TKO,485.0,2.0,0.0,2.0,2.5,-660.0,540.0,0.1,0.0,69.58,111.0,28.86,35.0,2.45,0.0,1.43,0.0,0.57,0.0,209.14,6.0
2012-09-22,UFC 152: Jones vs Belfort,Yves Lavigne,Cub Swanson,Charles Oliveira,KO/TKO,160.0,1.0,5.08,6.0,10.16,215.0,-235.0,0.75,0.06,79.25,50.05,35.0,18.86,1.25,1.55,1.0,0.71,0.33,1.29,30.25,47.75
2012-09-22,UFC 152: Jones vs Belfort,John McCarthy,Igor Pokrajac,Vinny Magalhaes,SUB,374.0,2.0,7.62,5.0,7.62,-155.0,145.0,0.41,0.0,58.64,84.0,22.43,19.0,2.25,1.5,0.86,1.0,0.14,0.0,198.78,33.0
2012-09-22,UFC 152: Jones vs Belfort,Yves Lavigne,Jimy Hettes,Marcus Brimage,U-DEC,900.0,3.0,-12.7,-2.0,0.0,-400.0,355.0,0.0,0.0,61.0,166.5,41.5,56.0,14.5,0.5,8.0,0.5,2.0,0.0,491.0,21.5
2012-09-22,UFC 152: Jones vs Belfort,John McCarthy,Jon Jones,Vitor Belfort,SUB,954.0,4.0,-10.16,-10.0,-25.4,-840.0,660.0,0.31,0.51,144.31,25.44,42.45,9.8,2.56,0.01,2.0,0.4,0.64,0.47,118.82,45.17
2012-09-22,UFC 152: Jones vs Belfort,Yves Lavigne,Joseph Benavidez,Demetrious Johnson,S-DEC,1500.0,5.0,-2.54,2.0,2.54,-245.0,225.0,0.5,0.5,90.5,142.69,44.0,55.8,8.25,7.0,2.0,3.6,0.33,0.0,144.5,141.5
2012-09-22,UFC 152: Jones vs Belfort,Dan Miragliotta,Kyle Noke,Charlie Brenneman,KO/TKO,45.0,1.0,-7.62,1.0,-10.16,195.0,-215.0,0.06,0.0,43.88,16.81,25.4,15.29,4.62,5.88,1.6,2.71,0.8,0.0,171.19,326.62
2012-09-22,UFC 152: Jones vs Belfort,Dan Miragliotta,Matt Hamill,Roger Hollett,U-DEC,900.0,3.0,-5.08,2.0,-15.24,-340.0,310.0,0.02,,70.13,,31.31,,8.27,,1.69,,0.0,,54.82,
2012-09-22,UFC 152: Jones vs Belfort,Josh Rosenthal,Michael Bisping,Brian Stann,U-DEC,900.0,3.0,0.0,2.0,-2.54,-200.0,185.0,0.13,0.94,133.77,37.96,48.5,25.89,2.99,0.03,1.38,0.0,0.31,0.33,185.38,73.94
2012-09-22,UFC 152: Jones vs Belfort,Josh Rosenthal,Mitch Gagnon,Walel Watson,SUB,69.0,1.0,15.24,-1.0,10.16,164.0,-174.0,0.0,0.5,65.0,64.25,27.0,22.33,5.0,0.25,1.0,0.0,0.0,1.0,200.0,20.0
2012-09-22,UFC 152: Jones vs Belfort,Josh Rosenthal,Sean Pierson,Lance Benoist,U-DEC,900.0,3.0,-2.54,12.0,-7.62,200.0,-220.0,0.12,0.0,118.12,65.0,47.0,37.0,1.88,5.0,0.5,2.0,0.5,0.0,179.5,342.0
2012-09-22,UFC 152: Jones vs Belfort,John McCarthy,Seth Baczynski,Simeon Thoresen,KO/TKO,250.0,1.0,-5.08,2.0,12.7,-115.0,105.0,0.12,0.0,66.12,67.0,26.25,37.0,4.25,4.0,0.5,1.0,1.25,3.0,186.5,208.0
2012-09-22,UFC 152: Jones vs Belfort,Dan Miragliotta,TJ Grant,Evan Dunham,U-DEC,900.0,3.0,0.0,-2.0,-5.08,115.0,-125.0,0.02,0.02,81.84,152.75,33.25,44.75,4.65,2.01,1.75,1.25,0.62,1.5,326.98,178.59
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Andy Ogle,Akira Corassani,S-DEC,900.0,3.0,0.0,-7.0,-2.54,-155.0,145.0,,,,,,,,,,,,,,
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Brad Pickett,Yves Jabouin,KO/TKO,220.0,1.0,2.54,1.0,0.0,-156.0,146.0,0.5,0.5,61.5,86.88,23.0,34.0,2.5,2.25,2.0,1.0,0.5,0.0,168.5,188.12
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Herb Dean,Che Mills,Duane Ludwig,KO/TKO,148.0,1.0,-7.62,-4.0,-15.24,-230.0,210.0,1.0,0.01,19.0,86.97,8.5,38.12,0.0,0.5,0.0,0.12,0.0,0.0,11.5,21.17
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Herb Dean,DaMarques Johnson,Gunnar Nelson,SUB,214.0,1.0,-5.08,6.0,-7.62,310.0,-340.0,0.13,,40.43,,14.78,,1.31,,0.56,,0.33,,144.8,
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Dan Hardy,Amir Sadollah,U-DEC,900.0,3.0,-5.08,-2.0,0.0,-230.0,210.0,0.51,0.0,82.03,138.7,26.56,57.56,1.7,3.79,0.33,0.56,0.33,0.33,54.61,105.14
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Marc Goddard,Jason Young,Robert Peralta,KO/TKO,23.0,1.0,-2.54,0.0,-5.08,-115.0,105.0,0.0,1.0,112.0,118.0,44.33,59.5,3.75,0.5,2.0,0.5,0.0,0.0,280.75,31.0
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Marc Goddard,John Hathaway,John Maguire,U-DEC,900.0,3.0,-10.16,-4.0,-15.24,-255.0,235.0,0.56,0.0,128.02,22.5,48.86,16.5,5.83,6.0,2.71,4.5,1.0,1.5,269.89,461.0
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Kyle Kingsbury,Jimi Manuwa,KO/TKO,600.0,2.0,-7.62,-2.0,7.62,225.0,-245.0,0.06,,56.16,,36.29,,2.75,,2.29,,0.0,,50.75,
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Herb Dean,Paul Sass,Matt Wiman,SUB,228.0,1.0,-5.08,-5.0,-12.7,-110.0,110.0,0.0,0.0,7.0,116.53,1.67,36.17,1.25,8.0,0.0,2.0,3.0,1.33,1.75,336.54
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Herb Dean,Stefan Struve,Stipe Miocic,KO/TKO,530.0,2.0,-17.78,-6.0,-10.16,155.0,-165.0,0.27,0.25,33.35,81.75,16.55,36.0,0.26,2.75,0.27,2.0,1.64,0.0,18.81,181.25
2012-09-29,UFC on FUEL TV: Struve vs Miocic,Leon Roberts,Tom Watson,Brad Tavares,S-DEC,900.0,3.0,0.0,6.0,2.54,150.0,-160.0,,0.12,,95.88,,23.0,,3.62,,1.5,,0.0,,175.62
2012-10-05,UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,Aaron Simpson,Mike Pierce,KO/TKO,329.0,2.0,-10.16,6.0,-7.62,135.0,-145.0,0.5,0.03,82.99,82.81,42.6,39.44,10.28,6.97,3.1,2.67,0.3,0.33,424.54,423.5
2012-10-05,UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,Bart Palaszewski,Diego Nunes,U-DEC,900.0,3.0,-7.62,0.0,-7.62,177.0,-192.0,0.5,0.12,72.0,112.12,21.5,46.75,0.0,0.38,0.0,0.5,0.5,0.0,7.5,47.25
2012-10-05,UFC on FX: Browne vs Bigfoot,Nick Gamst,Darren Uyenoyama,Phil Harris,SUB,518.0,2.0,-5.08,3.0,0.0,-300.0,270.0,0.0,,18.0,,15.0,,3.0,,2.0,,1.0,,348.0,
2012-10-05,UFC on FX: Browne vs Bigfoot,Herb Dean,Jacob Volkmann,Shane Roller,SUB,158.0,1.0,2.54,-1.0,2.54,-170.0,160.0,0.0,0.06,20.12,72.44,15.0,24.8,3.34,6.94,2.38,1.0,1.62,0.4,317.65,319.12
2012-10-05,UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Jake Ellenberger,Jay Hieron,U-DEC,900.0,3.0,7.62,-9.0,10.16,-310.0,280.0,0.96,0.0,63.38,17.5,25.62,7.5,2.38,7.5,2.0,4.5,0.38,1.5,167.62,223.0
2012-10-05,UFC on FX: Browne vs Bigfoot,Darryl Guthmiller,John Dodson,Jussier Formiga,KO/TKO,575.0,2.0,5.08,1.0,2.54,-255.0,235.0,0.5,,128.5,,43.5,,2.0,,1.0,,0.0,,7.5,
2012-10-05,UFC on FX: Browne vs Bigfoot,Nick Gamst,Josh Neer,Justin Edwards,SUB,45.0,1.0,-2.54,0.0,-5.08,-280.0,255.0,0.0,0.5,52.82,72.75,31.54,37.0,1.34,9.25,0.77,3.0,1.0,1.0,37.66,226.75
2012-10-05,UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Marcus LeVesseur,Carlo Prater,S-DEC,900.0,3.0,5.08,-1.0,5.08,-155.0,145.0,0.0,0.0,14.0,30.5,7.0,13.5,2.0,2.5,2.0,0.0,1.0,0.5,130.0,17.5
2012-10-05,UFC on FX: Browne vs Bigfoot,Josh Rosenthal,Michael Johnson,Danny Castillo,KO/TKO,366.0,2.0,-2.54,-7.0,-5.08,-185.0,170.0,0.62,0.0,137.19,98.31,39.2,36.8,1.38,7.31,0.4,3.2,0.0,0.0,80.06,274.19
2012-10-05,UFC on FX: Browne vs Bigfoot,Herb Dean,Travis Browne,Antonio Silva,KO/TKO,207.0,1.0,-5.08,-3.0,2.54,-185.0,170.0,0.19,0.0,39.19,2.0,21.4,1.0,2.06,0.0,1.4,0.0,0.4,0.0,171.25,0.0
2012-10-13,UFC 153: Silva vs Bonnar,Marc Goddard,Anderson Silva,Stephan Bonnar,KO/TKO,280.0,1.0,5.08,2.0,2.54,-1000.0,800.0,1.21,0.13,40.28,82.24,30.4,31.93,0.07,5.1,0.2,1.21,0.4,0.93,24.92,541.32
2012-10-13,UFC 153: Silva vs Bonnar,Fernando Yamasaki,Cristiano Marcello,Reza Madadi,S-DEC,900.0,3.0,5.08,0.0,0.0,135.0,-145.0,0.0,0.0,90.0,1.0,39.0,1.0,2.0,7.0,0.0,3.0,0.0,1.0,5.0,135.0
2012-10-13,UFC 153: Silva vs Bonnar,Mario Yamasaki,Demian Maia,Rick Story,SUB,150.0,1.0,-10.16,6.0,-2.54,-115.0,105.0,0.0,0.02,59.98,128.42,19.71,43.8,5.71,5.43,1.86,2.9,0.93,1.3,122.9,232.14
2012-10-13,UFC 153: Silva vs Bonnar,Fernando Yamasaki,Diego Brandao,Joey Gambino,U-DEC,900.0,3.0,0.0,2.0,5.28,-250.0,230.0,0.5,0.0,43.0,15.0,21.0,5.0,0.5,2.0,0.5,0.0,0.5,0.0,138.0,25.0
2012-10-13,UFC 153: Silva vs Bonnar,Marc Goddard,Gleison Tibau,Francisco Trinaldo,U-DEC,900.0,3.0,-2.54,-5.0,-2.54,-130.0,120.0,0.14,0.0,94.21,26.0,20.12,21.0,5.18,0.0,3.75,0.0,0.75,0.0,76.08,69.0
2012-10-13,UFC 153: Silva vs Bonnar,Mario Yamasaki,Glover Teixeira,Fabio Maldonado,KO/TKO,600.0,2.0,-2.54,0.0,-2.54,-475.0,420.0,0.0,0.25,30.0,135.25,15.0,88.33,0.0,1.25,0.0,0.67,1.0,1.33,67.0,157.5
2012-10-13,UFC 153: Silva vs Bonnar,Marc Goddard,Jon Fitch,Erick Silva,U-DEC,900.0,3.0,0.0,6.0,-5.08,177.0,-192.0,0.0,0.25,39.86,11.75,33.88,7.33,5.04,0.0,3.25,0.0,0.69,0.67,294.01,18.75
2012-10-13,UFC 153: Silva vs Bonnar,Marc Goddard,Luiz Cane,Chris Camozzi,U-DEC,900.0,3.0,0.0,6.0,-2.54,-145.0,135.0,0.41,0.0,50.19,80.34,25.38,40.0,0.29,1.12,0.12,0.0,0.0,0.5,24.0,81.22
2012-10-13,UFC 153: Silva vs Bonnar,Mario Yamasaki,Minotauro Nogueira,Dave Herman,,,,2.54,8.0,-2.54,-210.0,190.0,0.38,0.25,35.16,46.5,22.71,36.33,1.25,0.25,0.86,0.33,1.0,0.0,84.12,12.5
2012-10-13,UFC 153: Silva vs Bonnar,Marc Goddard,Phil Davis,Wagner Prado,SUB,569.0,2.0,-5.08,3.0,-12.7,-355.0,320.0,0.0,0.0,77.33,16.0,35.86,2.0,4.02,0.0,2.14,0.0,0.57,0.0,130.66,0.0
2012-10-13,UFC 153: Silva vs Bonnar,Fernando Yamasaki,Rony Jason,Sam Sicilia,KO/TKO,556.0,2.0,2.54,2.0,-7.62,-210.0,190.0,0.0,0.0,76.0,93.0,36.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,270.0,28.0
2012-10-13,UFC 153: Silva vs Bonnar,Mario Yamasaki,Sergio Moraes,Renee Forte,SUB,790.0,3.0,-12.7,5.0,-2.54,-210.0,190.0,0.0,,73.0,,38.0,,2.0,,0.0,,0.0,,0.0,
2012-11-10,UFC Macao: Franklin vs Le,Marc Goddard,Alex Caceres,Motonobu Tezuka,S-DEC,900.0,3.0,-7.62,-1.0,-17.78,-220.0,200.0,0.0,,52.0,,36.2,,0.25,,0.2,,2.2,,112.06,
2012-11-10,UFC Macao: Franklin vs Le,Marc Goddard,Dong Hyun Kim,Paulo Thiago,U-DEC,900.0,3.0,-7.62,-1.0,-7.62,-320.0,290.0,0.25,0.07,41.54,31.13,27.56,15.38,2.0,2.52,2.67,1.25,0.44,1.5,103.98,97.82
2012-11-10,UFC Macao: Franklin vs Le,Marc Goddard,Rich Franklin,Cung Le,KO/TKO,137.0,1.0,-10.16,-2.0,-15.24,-450.0,400.0,0.14,0.0,209.41,97.0,44.42,43.5,1.63,1.5,0.74,1.0,0.11,0.0,34.36,36.5
2012-11-10,UFC Macao: Franklin vs Le,Marc Goddard,Riki Fukuda,Tom DeBlass,U-DEC,900.0,3.0,0.0,1.0,5.08,-260.0,240.0,0.0,0.0,129.5,6.0,65.33,1.0,7.75,4.0,3.0,2.0,0.0,1.0,185.0,439.0
2012-11-10,UFC Macao: Franklin vs Le,Steve Perceval,Takanori Gomi,Mac Danzig,S-DEC,900.0,3.0,2.54,2.0,0.0,170.0,-185.0,0.06,0.13,77.56,95.59,18.2,35.3,0.31,4.28,0.0,1.0,0.0,0.5,27.0,256.54
2012-11-10,UFC Macao: Franklin vs Le,Steve Perceval,Takeya Mizugaki,Jeff Hougland,U-DEC,900.0,3.0,0.0,-6.0,0.0,-440.0,390.0,0.5,0.0,98.88,84.0,38.75,39.5,2.75,4.0,1.75,0.5,0.0,2.0,316.0,116.5
2012-11-10,UFC Macao: Franklin vs Le,Steve Perceval,Thiago Silva,Stanislav Nedkov,,,,,,,,,0.07,1.0,91.36,51.0,,,0.84,1.0,,,,,199.94,6.0
2012-11-10,UFC Macao: Franklin vs Le,Steve Perceval,Yasuhiro Urushitani,John Lineker,U-DEC,900.0,3.0,-5.08,14.0,0.18,195.0,-215.0,0.0,0.0,18.0,212.0,8.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2012-11-10,UFC Macao: Franklin vs Le,Marc Goddard,Zhang Tiequan,Jon Tuck,U-DEC,900.0,3.0,7.62,6.0,7.62,285.0,-315.0,0.0,,16.75,,4.0,,0.0,,0.0,,1.67,,11.75,
2012-11-17,UFC 154: St-Pierre vs Condit,Dan Miragliotta,Antonio Carvalho,Rodrigo Damm,S-DEC,900.0,3.0,-5.08,1.0,7.62,-205.0,188.0,0.5,0.0,88.0,21.0,23.5,11.0,1.5,0.0,0.0,0.0,0.0,1.0,70.5,33.0
2012-11-17,UFC 154: St-Pierre vs Condit,Philippe Chartier,Cyrille Diabate,Chad Griggs,SUB,144.0,1.0,-12.7,5.0,-20.32,-125.0,115.0,0.19,0.0,61.69,3.0,47.8,0.0,1.19,0.0,0.6,0.0,0.0,0.0,180.12,0.0
2012-11-17,UFC 154: St-Pierre vs Condit,Philippe Chartier,Francis Carmont,Tom Lawlor,S-DEC,900.0,3.0,-7.62,2.0,-10.16,-245.0,225.0,0.25,0.56,30.0,26.73,27.67,23.43,2.5,1.36,1.67,1.86,1.0,0.86,234.5,115.31
2012-11-17,UFC 154: St-Pierre vs Condit,Yves Lavigne,Georges St-Pierre,Carlos Condit,U-DEC,1500.0,5.0,7.62,3.0,-2.54,-300.0,270.0,0.11,0.38,213.29,188.12,54.28,53.17,6.29,0.31,3.78,0.67,1.22,1.0,343.94,33.44
2012-11-17,UFC 154: St-Pierre vs Condit,Philippe Chartier,Ivan Menjivar,Azamat Gashimov,SUB,164.0,1.0,0.0,8.0,5.08,-215.0,195.0,0.06,,107.88,,28.4,,1.0,,0.2,,0.8,,33.62,
2012-11-17,UFC 154: St-Pierre vs Condit,Dan Miragliotta,Johny Hendricks,Martin Kampmann,KO/TKO,46.0,1.0,7.62,-1.0,7.62,-167.0,157.0,0.35,0.57,79.61,79.08,31.0,30.6,4.29,3.44,2.67,0.87,0.56,1.4,109.64,104.69
2012-11-17,UFC 154: St-Pierre vs Condit,Yves Lavigne,Mark Bocek,Rafael Dos Anjos,U-DEC,900.0,3.0,0.0,3.0,-12.7,190.0,-210.0,0.0,0.31,82.53,62.14,23.45,25.4,9.03,9.79,3.0,2.0,1.09,0.9,533.72,238.93
2012-11-17,UFC 154: St-Pierre vs Condit,Marc-Andre Cote,Mark Hominick,Pablo Garza,U-DEC,900.0,3.0,12.7,1.0,12.7,-280.0,255.0,0.12,0.12,135.62,44.88,42.5,17.5,0.25,1.62,0.17,0.0,0.17,0.5,33.75,7.88
2012-11-17,UFC 154: St-Pierre vs Condit,Yves Lavigne,Matthew Riddle,John Maguire,U-DEC,900.0,3.0,-10.16,-3.0,-12.7,-220.0,200.0,0.0,0.0,98.47,31.75,43.5,15.33,6.24,4.5,3.3,3.33,0.6,1.0,281.01,282.0
